Date,Open,High,Low,Close,Volume,Trading Value
2021-03-10 23:30:00+09:00,64.5,74.83000183105469,60.5,69.5,97069300.0,69.5
2021-03-11 23:30:00+09:00,74.93000030517578,77.77999877929688,70.12999725341797,73.9000015258789,59629300.0,73.9000015258789
2021-03-12 23:30:00+09:00,72.47000122070312,72.95999908447266,69.11000061035156,69.69999694824219,19714700.0,69.69999694824219
2021-03-15 22:30:00+09:00,70.0199966430664,74.05999755859375,66.25,72.1500015258789,19549800.0,72.1500015258789
2021-03-16 22:30:00+09:00,73.7300033569336,78.0,73.18000030517578,77.0,30274400.0,77.0
2021-03-17 22:30:00+09:00,76.02999877929688,79.0999984741211,74.88999938964844,76.79000091552734,10054100.0,76.79000091552734
2021-03-18 22:30:00+09:00,76.0,77.0,66.80000305175781,67.30000305175781,9627400.0,67.30000305175781
2021-03-19 22:30:00+09:00,69.47000122070312,72.69999694824219,68.08000183105469,70.5,6776500.0,70.5
2021-03-22 22:30:00+09:00,71.80999755859375,72.48999786376953,69.54000091552734,70.0,4238500.0,70.0
2021-03-23 22:30:00+09:00,70.0999984741211,71.75,67.62999725341797,68.0,4456000.0,68.0
2021-03-24 22:30:00+09:00,69.97000122070312,70.0,64.01000213623047,64.5,5460000.0,64.5
2021-03-25 22:30:00+09:00,62.0099983215332,69.8499984741211,60.689998626708984,67.8499984741211,6283000.0,67.8499984741211
2021-03-26 22:30:00+09:00,67.88999938964844,71.19999694824219,64.7699966430664,70.97000122070312,4531200.0,70.97000122070312
2021-03-29 22:30:00+09:00,69.0,69.08999633789062,66.51000213623047,67.02999877929688,4351600.0,67.02999877929688
2021-03-30 22:30:00+09:00,66.9800033569336,66.98999786376953,64.4749984741211,65.16999816894531,3394500.0,65.16999816894531
2021-03-31 22:30:00+09:00,65.5,67.19000244140625,64.56999969482422,64.83000183105469,4094900.0,64.83000183105469
2021-04-01 22:30:00+09:00,66.80000305175781,69.66999816894531,65.9000015258789,67.33999633789062,4063100.0,67.33999633789062
2021-04-05 22:30:00+09:00,70.13999938964844,72.86000061035156,68.55999755859375,70.76000213623047,8609500.0,70.76000213623047
2021-04-06 22:30:00+09:00,71.23999786376953,72.38999938964844,70.76000213623047,71.31999969482422,3915500.0,71.31999969482422
2021-04-07 22:30:00+09:00,70.69999694824219,71.13999938964844,67.87999725341797,68.7300033569336,4424800.0,68.7300033569336
2021-04-08 22:30:00+09:00,69.47000122070312,71.48999786376953,68.83999633789062,70.76000213623047,4244000.0,70.76000213623047
2021-04-09 22:30:00+09:00,70.5,74.98999786376953,70.20500183105469,71.83000183105469,9245500.0,71.83000183105469
2021-04-12 22:30:00+09:00,71.81999969482422,77.0,71.51000213623047,75.0,8004100.0,75.0
2021-04-13 22:30:00+09:00,74.69000244140625,83.41000366210938,73.51000213623047,82.05000305175781,17893700.0,82.05000305175781
2021-04-14 22:30:00+09:00,79.11000061035156,80.56999969482422,74.0510025024414,75.3499984741211,14785800.0,75.3499984741211
2021-04-15 22:30:00+09:00,75.5,80.75,74.55999755859375,79.66000366210938,8841100.0,79.66000366210938
2021-04-16 22:30:00+09:00,78.0,79.36000061035156,75.12000274658203,75.8499984741211,5156200.0,75.8499984741211
2021-04-19 22:30:00+09:00,75.87000274658203,78.30000305175781,71.43000030517578,72.0,6637700.0,72.0
2021-04-20 22:30:00+09:00,71.5,71.73999786376953,67.30000305175781,69.23999786376953,8393600.0,69.23999786376953
2021-04-21 22:30:00+09:00,68.80999755859375,71.98999786376953,67.5999984741211,71.76000213623047,4525000.0,71.76000213623047
2021-04-22 22:30:00+09:00,71.5,73.79000091552734,69.0999984741211,69.8499984741211,3372200.0,69.8499984741211
2021-04-23 22:30:00+09:00,70.04000091552734,72.37999725341797,69.58999633789062,71.77999877929688,2729300.0,71.77999877929688
2021-04-26 22:30:00+09:00,72.0,75.91999816894531,71.30999755859375,74.9000015258789,4192700.0,74.9000015258789
2021-04-27 22:30:00+09:00,74.7699966430664,75.37000274658203,72.33000183105469,74.3499984741211,3200600.0,74.3499984741211
2021-04-28 22:30:00+09:00,74.7699966430664,76.93000030517578,73.63999938964844,75.63999938964844,3084300.0,75.63999938964844
2021-04-29 22:30:00+09:00,76.70999908447266,77.5999984741211,72.83000183105469,76.12000274658203,4374900.0,76.12000274658203
2021-04-30 22:30:00+09:00,74.80999755859375,76.98999786376953,73.91000366210938,74.55000305175781,2420200.0,74.55000305175781
2021-05-03 22:30:00+09:00,74.86000061035156,75.0999984741211,70.61000061035156,71.08000183105469,3212200.0,71.08000183105469
2021-05-04 22:30:00+09:00,71.0,71.69000244140625,67.65799713134766,69.62000274658203,5379900.0,69.62000274658203
2021-05-05 22:30:00+09:00,70.5999984741211,70.87999725341797,66.45999908447266,66.58999633789062,4584800.0,66.58999633789062
2021-05-06 22:30:00+09:00,66.5,67.0,63.83000183105469,65.05999755859375,6004200.0,65.05999755859375
2021-05-07 22:30:00+09:00,67.01000213623047,68.4800033569336,66.19999694824219,67.9000015258789,4808200.0,67.9000015258789
2021-05-10 22:30:00+09:00,68.83999633789062,69.29000091552734,64.0,64.0,8124100.0,64.0
2021-05-11 22:30:00+09:00,64.87999725341797,77.78700256347656,64.69999694824219,77.6500015258789,30995000.0,77.6500015258789
2021-05-12 22:30:00+09:00,74.20999908447266,76.0,71.08999633789062,75.52999877929688,20823900.0,75.52999877929688
2021-05-13 22:30:00+09:00,75.1500015258789,75.1500015258789,67.51000213623047,69.68000030517578,17769500.0,69.68000030517578
2021-05-14 22:30:00+09:00,71.19999694824219,73.43000030517578,69.25,70.94999694824219,7676300.0,70.94999694824219
2021-05-17 22:30:00+09:00,70.94999694824219,76.97000122070312,70.91000366210938,76.93000030517578,16797600.0,76.93000030517578
2021-05-18 22:30:00+09:00,76.69999694824219,77.58999633789062,73.4800033569336,74.98999786376953,11688200.0,74.98999786376953
2021-05-19 22:30:00+09:00,70.33000183105469,76.2699966430664,70.33000183105469,75.22000122070312,10886300.0,75.22000122070312
2021-05-20 22:30:00+09:00,75.72000122070312,76.91000366210938,73.01000213623047,76.33000183105469,10951000.0,76.33000183105469
2021-05-21 22:30:00+09:00,77.4800033569336,84.68499755859375,77.30999755859375,82.5,31672600.0,82.5
2021-05-24 22:30:00+09:00,82.5999984741211,89.63999938964844,82.5,89.2300033569336,23117700.0,89.2300033569336
2021-05-25 22:30:00+09:00,90.0,90.11000061035156,85.51000213623047,89.31999969482422,14314600.0,89.31999969482422
2021-05-26 22:30:00+09:00,89.94999694824219,95.0,88.75,89.70999908447266,17543500.0,89.70999908447266
2021-05-27 22:30:00+09:00,89.26000213623047,97.5,87.58999633789062,97.47000122070312,19850300.0,97.47000122070312
2021-05-28 22:30:00+09:00,96.8499984741211,98.94999694824219,92.52999877929688,93.7699966430664,13462600.0,93.7699966430664
2021-06-01 22:30:00+09:00,94.7699966430664,97.93000030517578,93.22000122070312,96.88999938964844,13632300.0,96.88999938964844
2021-06-02 22:30:00+09:00,96.87999725341797,103.29000091552734,95.38999938964844,99.86000061035156,16728900.0,99.86000061035156
2021-06-03 22:30:00+09:00,98.83000183105469,102.05000305175781,96.2699966430664,96.5,10907500.0,96.5
2021-06-04 22:30:00+09:00,100.68000030517578,103.86599731445312,98.5199966430664,99.56999969482422,14672000.0,99.56999969482422
2021-06-07 22:30:00+09:00,99.33999633789062,100.94999694824219,93.27999877929688,93.44000244140625,15214600.0,93.44000244140625
2021-06-08 22:30:00+09:00,93.61000061035156,94.2249984741211,88.88999938964844,91.41000366210938,14403900.0,91.41000366210938
2021-06-09 22:30:00+09:00,91.79000091552734,95.98999786376953,90.6500015258789,91.04000091552734,12739300.0,91.04000091552734
2021-06-10 22:30:00+09:00,91.19999694824219,91.8219985961914,86.83000183105469,91.0,12269200.0,91.0
2021-06-11 22:30:00+09:00,91.97000122070312,94.7699966430664,91.1500015258789,92.81999969482422,8673800.0,92.81999969482422
2021-06-14 22:30:00+09:00,93.26000213623047,93.26000213623047,87.56999969482422,87.80000305175781,11659500.0,87.80000305175781
2021-06-15 22:30:00+09:00,87.70999908447266,90.76000213623047,86.83999633789062,89.80000305175781,10831800.0,89.80000305175781
2021-06-16 22:30:00+09:00,82.87999725341797,86.41999816894531,79.87999725341797,82.58999633789062,43922800.0,82.58999633789062
2021-06-17 22:30:00+09:00,84.76000213623047,86.33499908447266,82.0,82.9800033569336,12307700.0,82.9800033569336
2021-06-18 22:30:00+09:00,82.97000122070312,83.4000015258789,80.08000183105469,81.13999938964844,11130600.0,81.13999938964844
2021-06-21 22:30:00+09:00,80.56999969482422,83.36000061035156,78.55999755859375,82.51000213623047,11289400.0,82.51000213623047
2021-06-22 22:30:00+09:00,83.06999969482422,83.86000061035156,80.5,82.44000244140625,10138600.0,82.44000244140625
2021-06-23 22:30:00+09:00,83.19999694824219,85.44999694824219,82.0,84.86000061035156,8015500.0,84.86000061035156
2021-06-24 22:30:00+09:00,83.5,87.69999694824219,83.36000061035156,87.33999633789062,8836200.0,87.33999633789062
2021-06-25 22:30:00+09:00,88.0,88.94000244140625,85.06999969482422,87.0,7594500.0,87.0
2021-06-28 22:30:00+09:00,86.98999786376953,94.38999938964844,86.98999786376953,93.04000091552734,14046500.0,93.04000091552734
2021-06-29 22:30:00+09:00,91.55000305175781,93.30999755859375,89.80000305175781,92.5999984741211,7806500.0,92.5999984741211
2021-06-30 22:30:00+09:00,92.55999755859375,92.9000015258789,89.91000366210938,89.9800033569336,4366900.0,89.9800033569336
2021-07-01 22:30:00+09:00,89.88999938964844,89.98999786376953,84.20700073242188,85.81999969482422,10272300.0,85.81999969482422
2021-07-02 22:30:00+09:00,87.16000366210938,87.23999786376953,84.88999938964844,86.19999694824219,5807700.0,86.19999694824219
2021-07-06 22:30:00+09:00,87.31999969482422,88.75,85.31999969482422,86.9800033569336,6301400.0,86.9800033569336
2021-07-07 22:30:00+09:00,87.8499984741211,89.3479995727539,85.6500015258789,86.4000015258789,6153000.0,86.4000015258789
2021-07-08 22:30:00+09:00,83.27999877929688,88.05000305175781,82.51499938964844,86.87999725341797,6729500.0,86.87999725341797
2021-07-09 22:30:00+09:00,87.29000091552734,87.30000305175781,85.12000274658203,86.26000213623047,3936700.0,86.26000213623047
2021-07-12 22:30:00+09:00,87.0999984741211,89.87000274658203,84.8499984741211,86.54000091552734,6762000.0,86.54000091552734
2021-07-13 22:30:00+09:00,86.33999633789062,86.44999694824219,83.1500015258789,84.0199966430664,9196200.0,84.0199966430664
2021-07-14 22:30:00+09:00,84.04000091552734,84.23999786376953,79.06999969482422,79.16999816894531,10466700.0,79.16999816894531
2021-07-15 22:30:00+09:00,79.05999755859375,80.29000091552734,75.58999633789062,77.27999877929688,10502400.0,77.27999877929688
2021-07-16 22:30:00+09:00,78.45999908447266,79.11000061035156,76.98999786376953,77.55999755859375,4641500.0,77.55999755859375
2021-07-19 22:30:00+09:00,75.8499984741211,79.9800033569336,74.77999877929688,79.23999786376953,5407200.0,79.23999786376953
2021-07-20 22:30:00+09:00,80.77999877929688,80.9800033569336,77.44999694824219,79.86000061035156,4816100.0,79.86000061035156
2021-07-21 22:30:00+09:00,79.66000366210938,80.56999969482422,78.4800033569336,79.91000366210938,4077300.0,79.91000366210938
2021-07-22 22:30:00+09:00,80.66999816894531,82.18000030517578,80.11000061035156,82.02999877929688,4362500.0,82.02999877929688
2021-07-23 22:30:00+09:00,82.31999969482422,83.25,80.35399627685547,81.83000183105469,3151300.0,81.83000183105469
2021-07-26 22:30:00+09:00,80.0999984741211,81.25,77.0,77.62999725341797,6524100.0,77.62999725341797
2021-07-27 22:30:00+09:00,77.62999725341797,78.27999877929688,71.95999908447266,76.19000244140625,12323800.0,76.19000244140625
2021-07-28 22:30:00+09:00,77.0,79.19999694824219,76.1500015258789,79.12999725341797,4971100.0,79.12999725341797
2021-07-29 22:30:00+09:00,79.1500015258789,79.19000244140625,76.7300033569336,76.8499984741211,3941200.0,76.8499984741211
2021-07-30 22:30:00+09:00,76.31999969482422,77.55000305175781,75.83000183105469,76.9800033569336,3256900.0,76.9800033569336
